source,managerCik,managerName,reportCalendarOrQuarter,cusip6,cusip,companyName,value,shares
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,53630X,53630X104,LIPOCINE INC NEW,10229000.0,26637
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,539319,539319202,LIXTE BIOTECHNOLOGY HLDGS IN,12738000.0,25025
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,539830,539830109,LOCKHEED MARTIN CORP,6570214000.0,13505
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,548661,548661107,LOWES COS INC,13866657000.0,69598
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,549498,549498103,LUCID GROUP INC,86270000.0,12631
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,550021,550021109,LULULEMON ATHLETICA INC,522325000.0,1630
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,55354G,55354G100,MSCI INC,271194000.0,583
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,565849,565849106,MARATHON OIL CORP,206969000.0,7646
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,56585A,56585A102,MARATHON PETE CORP,1729454000.0,14859
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,573874,573874104,MARVELL TECHNOLOGY INC,208433000.0,5627
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,580135,580135101,MCDONALDS CORP,13138357000.0,49855
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,580589,580589109,MCGRATH RENTCORP,212291000.0,2150
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,58155Q,58155Q103,MCKESSON CORP,8329180000.0,22204
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,58933Y,58933Y105,MERCK & CO INC,12354186000.0,111349
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,59156R,59156R108,METLIFE INC,359683000.0,4970
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,594918,594918104,MICROSOFT CORP,136538857000.0,569339
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,595017,595017104,MICROCHIP TECHNOLOGY INC.,582432000.0,8291
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,595112,595112103,MICRON TECHNOLOGY INC,563162000.0,11268
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,60770K,60770K107,MODERNA INC,349208000.0,1944
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,64110L,64110L106,NETFLIX INC,1331678000.0,4516
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,651639,651639106,NEWMONT CORP,217171000.0,4601
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,65339F,65339F101,NEXTERA ENERGY INC,5707091000.0,68267
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,65487K,65487K100,NLIGHT INC,128007000.0,12624
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,655844,655844108,NORFOLK SOUTHN CORP,1003504000.0,4072
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,666807,666807102,NORTHROP GRUMMAN CORP,15322618000.0,28083
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,67066G,67066G104,NVIDIA CORPORATION,7927269000.0,54244
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,67103H,67103H107,OREILLY AUTOMOTIVE INC,992579000.0,1176
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,674599,674599105,OCCIDENTAL PETE CORP,449000000.0,7128
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,679580,679580100,OLD DOMINION FREIGHT LINE IN,202338000.0,713
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,68062P,68062P106,OLEMA PHARMACEUTICALS INC,113308000.0,46248
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,681919,681919106,OMNICOM GROUP INC,508684000.0,6236
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,682189,682189105,ON SEMICONDUCTOR CORP,214740000.0,3443
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,68389X,68389X105,ORACLE CORP,2331613000.0,28525
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,68902V,68902V107,OTIS WORLDWIDE CORP,220925000.0,2821
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,693475,693475105,PNC FINL SVCS GROUP INC,277694000.0,1758
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,69351T,69351T106,PPL CORP,331121000.0,11332
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,693718,693718108,PACCAR INC,346316000.0,3499
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,697435,697435105,PALO ALTO NETWORKS INC,422806000.0,3030
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,701094,701094104,PARKER-HANNIFIN CORP,429250000.0,1475
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,70202L,70202L102,PARSONS CORP DEL,1589289000.0,34363
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,704326,704326107,PAYCHEX INC,3267891000.0,28279
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,70450Y,70450Y103,PAYPAL HLDGS INC,661776000.0,9292
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,70465T,70465T107,PDS BIOTECHNOLOGY CORP,134732000.0,10207
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,713448,713448108,PEPSICO INC,50823877000.0,281323
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,717081,717081103,PFIZER INC,8229841000.0,160614
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,718172,718172109,PHILIP MORRIS INTL INC,1255743000.0,12407
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,718546,718546104,PHILLIPS 66,506821000.0,4870
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,723787,723787107,PIONEER NAT RES CO,4680396000.0,20493
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,739276,739276103,POWER INTEGRATIONS INC,991457000.0,13824
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,74164M,74164M108,PRIMERICA INC,922255000.0,6503
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,742718,742718109,PROCTER AND GAMBLE CO,8929457000.0,58917
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,74340W,74340W103,PROLOGIS INC.,1074258000.0,9529
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,744320,744320102,PRUDENTIAL FINL INC,797700000.0,8020
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,74460D,74460D109,PUBLIC STORAGE,361445000.0,1290
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,747525,747525103,QUALCOMM INC,5927311000.0,53914
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,74762E,74762E102,QUANTA SVCS INC,1266825000.0,8890
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,74834L,74834L100,QUEST DIAGNOSTICS INC,850338000.0,5436
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,74967X,74967X103,RH,325972000.0,1220
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,749685,749685103,RPM INTL INC,643462000.0,6603
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,75513E,75513E101,RAYTHEON TECHNOLOGIES CORP,44418546000.0,440136
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,756109,756109104,REALTY INCOME CORP,824866000.0,13004
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,75737F,75737F108,REDFIN CORP,48726000.0,11492
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,75886F,75886F107,REGENERON PHARMACEUTICALS,880215000.0,1220
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,760759,760759100,REPUBLIC SVCS INC,875197000.0,6785
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,761152,761152107,RESMED INC,539107000.0,2590
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,773903,773903109,ROCKWELL AUTOMATION INC,1283109000.0,4982
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,778296,778296103,ROSS STORES INC,456271000.0,3931
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,780087,780087102,ROYAL BK CDA SUSTAINABL,243042000.0,2585
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,78409V,78409V104,S&P GLOBAL INC,29014069000.0,86625
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,784305,784305104,SJW GROUP,501796000.0,6181
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,78486Q,78486Q101,SVB FINANCIAL GROUP,223006000.0,969
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,79466L,79466L302,SALESFORCE INC,1592936000.0,12014
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,808513,808513105,SCHWAB CHARLES CORP,2193824000.0,26349
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,81211K,81211K100,SEALED AIR CORP NEW,255186000.0,5116
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,816300,816300107,SELECTIVE INS GROUP INC,250323000.0,2825
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,816851,816851109,SEMPRA,32397764000.0,209640
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,81762P,81762P102,SERVICENOW INC,488444000.0,1258
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,824348,824348106,SHERWIN WILLIAMS CO,736939000.0,3105
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,829073,829073105,SIMPSON MFG INC,1119466000.0,12627
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,82933R,82933R100,SINGULAR GENOMICS SYSTEMS IN,21258000.0,10576
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,82968B,82968B103,SIRIUS XM HOLDINGS INC,138001000.0,23630
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,830879,830879102,SKYWEST INC,287489000.0,17413
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,842587,842587107,SOUTHERN CO,29721217000.0,416205
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,844741,844741108,SOUTHWEST AIRLS CO,201145000.0,5974
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,855244,855244109,STARBUCKS CORP,53184250000.0,536132
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,858119,858119100,STEEL DYNAMICS INC,2798744000.0,28646
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,863667,863667101,STRYKER CORPORATION,41450980000.0,169541
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,86771W,86771W105,SUNRUN INC,233522000.0,9722
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,871829,871829107,SYSCO CORP,524710000.0,6863
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,872540,872540109,TJX COS INC NEW,2365328000.0,29715
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,872590,872590104,T-MOBILE US INC,333060000.0,2379
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,87612E,87612E106,TARGET CORP,3241295000.0,21748
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,879369,879369106,TELEFLEX INCORPORATED,221921000.0,889
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,880770,880770102,TERADYNE INC,819010000.0,9376
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,88160R,88160R101,TESLA INC,4885383000.0,39661
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,882508,882508104,TEXAS INSTRS INC,7467337000.0,45196
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,883556,883556102,THERMO FISHER SCIENTIFIC INC,12203848000.0,22161
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,88579Y,88579Y101,3M CO,1276030000.0,10641
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,891092,891092108,TORO CO,1163243000.0,10276
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,89417E,89417E109,TRAVELERS COMPANIES INC,332219000.0,1772
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,896239,896239100,TRIMBLE INC,5698925000.0,112716
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,89832Q,89832Q109,TRUIST FINL CORP,385309000.0,8954
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,90384S,90384S303,ULTA BEAUTY INC,408091000.0,870
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,907818,907818108,UNION PAC CORP,34429034000.0,166268
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,909907,909907107,UNITED BANKSHARES INC WEST V,3380672000.0,83494
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,911363,911363109,UNITED RENTALS INC,271896000.0,765
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,91324P,91324P102,UNITEDHEALTH GROUP INC,25128286000.0,47396
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,91913Y,91913Y100,VALERO ENERGY CORP,40507194000.0,319306
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,92343V,92343V104,VERIZON COMMUNICATIONS INC,3159881000.0,80200
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,92345Y,92345Y106,VERISK ANALYTICS INC,324184000.0,1838
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,92556V,92556V106,VIATRIS INC,141607000.0,12723
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,925652,925652109,VICI PPTYS INC,276858000.0,8545
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,92823T,92823T108,VIRNETX HLDG CORP,52824000.0,40634
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,92918V,92918V109,VROOM INC,32091000.0,31462
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,92936U,92936U109,WP CAREY INC,879175000.0,11250
https://sec.gov/Archives/edgar/data/1540569/0001398344-23-011940.txt,0001540569,"EP Wealth Advisors, LLC",2022-12-31,92939U,92939U106,WEC ENERGY GROUP INC,213619000.0,2278
